y00,y01,y02,y03,y04,y05,y06,y10,y11,y12,y13,y14,y15,y16,y20,y21,y22,y23,y24,y25,y26,y30,y31,y32,y33,y34,y35,y36
0.000016896,-0.000338696,0.003406510,-0.021370775,0.090841279,-0.269415874,0.551456571,0.000070413,-0.001048797,0.008500835,-0.044478215,0.159771562,-0.399229229,0.670677722,0.000227298,-0.002739834,0.018626865,-0.083043443,0.254710541,-0.536080001,0.723729743,0.000620116,-0.006299850,0.036739681,-0.141289409,0.371525243,-0.653545630,0.679079402
0.000016814,-0.000337178,0.003392783,-0.021295452,0.090573656,-0.268808492,0.550705535,0.000070082,-0.001044318,0.008468582,-0.044333355,0.159351277,-0.398487327,0.670142670,0.000226274,-0.002728722,0.018560666,-0.082795972,0.254125786,-0.535320262,0.723661216,0.000617442,-0.006275659,0.036618109,-0.140909051,0.370805993,-0.652950841,0.679673403
0.000016731,-0.000335666,0.003379107,-0.021220363,0.090306672,-0.268201933,0.549953982,0.000069753,-0.001039858,0.008436442,-0.044188900,0.158931812,-0.397745878,0.669605701,0.000225254,-0.002717651,0.018494676,-0.082549105,0.253541868,-0.534560144,0.723589282,0.000614779,-0.006251553,0.036496886,-0.140529471,0.370087308,-0.652354433,0.680263000
0.000016649,-0.000334161,0.003365481,-0.021145510,0.090040328,-0.267596197,0.549201919,0.000069425,-0.001035415,0.008404412,-0.044044850,0.158513164,-0.397004886,0.669066822,0.000224238,-0.002706622,0.018428895,-0.082302840,0.252958786,-0.533799653,0.723513948,0.000612127,-0.006227532,0.036376011,-0.140150668,0.369369189,-0.651756415,0.680848197
0.000016568,-0.000332662,0.003351907,-0.021070892,0.089774620,-0.266991286,0.548449351,0.000069098,-0.001030990,0.008372493,-0.043901202,0.158095335,-0.396264354,0.668526041,0.000223227,-0.002695634,0.018363323,-0.082057178,0.252376543,-0.533038794,0.723435222,0.000609486,-0.006203595,0.036255483,-0.139772642,0.368651640,-0.651156794,0.681428997
0.000016486,-0.000331169,0.003338383,-0.020996506,0.089509550,-0.266387200,0.547696285,0.000068773,-0.001026583,0.008340684,-0.043757958,0.157678322,-0.395524284,0.667983367,0.000222220,-0.002684687,0.018297958,-0.081812116,0.251795138,-0.532277574,0.723353111,0.000606855,-0.006179742,0.036135301,-0.139395392,0.367934663,-0.650555579,0.682005402
0.000016406,-0.000329683,0.003324909,-0.020922354,0.089245115,-0.265783941,0.546942727,0.000068449,-0.001022193,0.008308984,-0.043615115,0.157262126,-0.394784681,0.667438809,0.000221217,-0.002673782,0.018232801,-0.081567654,0.251214571,-0.531515997,0.723267624,0.000604235,-0.006155973,0.036015465,-0.139018917,0.367218261,-0.649952778,0.682577417
0.000016325,-0.000328202,0.003311486,-0.020848435,0.088981315,-0.265181508,0.546188684,0.000068127,-0.001017821,0.008277395,-0.043472673,0.156846746,-0.394045547,0.666892374,0.000220219,-0.002662918,0.018167851,-0.081323791,0.250634844,-0.530754071,0.723178768,0.000601626,-0.006132288,0.035895973,-0.138643217,0.366502435,-0.649348399,0.683145043
0.000016245,-0.000326729,0.003298113,-0.020774747,0.088718149,-0.264579904,0.545434161,0.000067806,-0.001013466,0.008245915,-0.043330630,0.156432181,-0.393306885,0.666344072,0.000219225,-0.002652094,0.018103106,-0.081080525,0.250055958,-0.529991802,0.723086550,0.000599027,-0.006108685,0.035776826,-0.138268290,0.365787189,-0.648742449,0.683708286
0.000016165,-0.000325261,0.003284789,-0.020701291,0.088455615,-0.263979129,0.544679165,0.000067487,-0.001009129,0.008214543,-0.043188987,0.156018431,-0.392568699,0.665793909,0.000218235,-0.002641312,0.018038568,-0.080837857,0.249477912,-0.529229194,0.722990978,0.000596439,-0.006085166,0.035658022,-0.137894137,0.365072526,-0.648134937,0.684267146
0.000016086,-0.000323800,0.003271516,-0.020628065,0.088193713,-0.263379183,0.543923702,0.000067169,-0.001004809,0.008183280,-0.043047742,0.155605495,-0.391830991,0.665241895,0.000217249,-0.002630569,0.017974235,-0.080595785,0.248900707,-0.528466253,0.722892061,0.000593861,-0.006061730,0.035539560,-0.137520756,0.364358447,-0.647525871,0.684821629
0.000016007,-0.000322345,0.003258292,-0.020555070,0.087932443,-0.262780067,0.543167778,0.000066852,-0.001000507,0.008152126,-0.042906894,0.155193374,-0.391093766,0.664688038,0.000216268,-0.002619868,0.017910106,-0.080354307,0.248324344,-0.527702987,0.722789806,0.000591294,-0.006038376,0.035421439,-0.137148147,0.363644956,-0.646915258,0.685371737
0.000015929,-0.000320896,0.003245117,-0.020482303,0.087671802,-0.262181783,0.542411400,0.000066537,-0.000996221,0.008121079,-0.042766443,0.154782065,-0.390357025,0.664132347,0.000215290,-0.002609206,0.017846181,-0.080113424,0.247748824,-0.526939400,0.722684220,0.000588737,-0.006015104,0.035303660,-0.136776309,0.362932054,-0.646303107,0.685917473
0.000015850,-0.000319453,0.003231992,-0.020409766,0.087411790,-0.261584331,0.541654573,0.000066223,-0.000991953,0.008090140,-0.042626387,0.154371569,-0.389620772,0.663574829,0.000214317,-0.002598585,0.017782460,-0.079873134,0.247174147,-0.526175498,0.722575313,0.000586191,-0.005991915,0.035186220,-0.136405242,0.362219744,-0.645689425,0.686458842
0.000015773,-0.000318016,0.003218915,-0.020337457,0.087152405,-0.260987712,0.540897304,0.000065911,-0.000987702,0.008059309,-0.042486726,0.153961885,-0.388885010,0.663015492,0.000213348,-0.002588004,0.017718942,-0.079633436,0.246600313,-0.525411287,0.722463090,0.000583654,-0.005968807,0.035069120,-0.136034944,0.361508030,-0.645074221,0.686995846
0.000015695,-0.000316585,0.003205888,-0.020265376,0.086893648,-0.260391926,0.540139600,0.000065600,-0.000983469,0.008028584,-0.042347459,0.153553012,-0.388149741,0.662454346,0.000212384,-0.002577463,0.017655626,-0.079394329,0.246027323,-0.524646773,0.722347561,0.000581129,-0.005945781,0.034952358,-0.135665414,0.360796912,-0.644457502,0.687528489
0.000015618,-0.000315161,0.003192909,-0.020193521,0.086635517,-0.259796975,0.539381465,0.000065291,-0.000979252,0.007997966,-0.042208584,0.153144950,-0.387414970,0.661891398,0.000211423,-0.002566962,0.017592512,-0.079155812,0.245455178,-0.523881962,0.722228733,0.000578613,-0.005922835,0.034835934,-0.135296653,0.360086395,-0.643839277,0.688056774
0.000015541,-0.000313742,0.003179979,-0.020121893,0.086378011,-0.259202858,0.538622907,0.000064983,-0.000975052,0.007967454,-0.042070102,0.152737699,-0.386680699,0.661326657,0.000210466,-0.002556500,0.017529599,-0.078917884,0.244883878,-0.523116859,0.722106614,0.000576108,-0.005899971,0.034719847,-0.134928660,0.359376479,-0.643219552,0.688580706
0.000015465,-0.000312330,0.003167097,-0.020050491,0.086121129,-0.258609578,0.537863931,0.000064676,-0.000970869,0.007937048,-0.041932012,0.152331257,-0.385946931,0.660760132,0.000209514,-0.002546078,0.017466887,-0.078680544,0.244313424,-0.522351470,0.721981212,0.000573612,-0.005877188,0.034604096,-0.134561433,0.358667168,-0.642598337,0.689100287
0.000015389,-0.000310924,0.003154264,-0.019979315,0.085864870,-0.258017134,0.537104543,0.000064371,-0.000966702,0.007906748,-0.041794311,0.151925624,-0.385213669,0.660191829,0.000208566,-0.002535695,0.017404376,-0.078443792,0.243743816,-0.521585801,0.721852535,0.000571127,-0.005854485,0.034488680,-0.134194972,0.357958464,-0.641975639,0.689615522
0.000015313,-0.000309523,0.003141479,-0.019908363,0.085609233,-0.257425527,0.536344750,0.000064067,-0.000962553,0.007876553,-0.041657001,0.151520799,-0.384480916,0.659621758,0.000207621,-0.002525351,0.017342064,-0.078207626,0.243175055,-0.520819857,0.721720590,0.000568653,-0.005831862,0.034373599,-0.133829276,0.357250369,-0.641351466,0.690126414
0.000015238,-0.000308129,0.003128741,-0.019837635,0.085354217,-0.256834759,0.535584558,0.000063764,-0.000958420,0.007846463,-0.041520079,0.151116783,-0.383748675,0.659049927,0.000206681,-0.002515047,0.017279951,-0.077972045,0.242607141,-0.520053645,0.721585386,0.000566188,-0.005809319,0.034258852,-0.133464345,0.356542886,-0.640725826,0.690632966
0.000015163,-0.000306740,0.003116052,-0.019767130,0.085099821,-0.256244829,0.534823972,0.000063463,-0.000954304,0.007816478,-0.041383544,0.150713573,-0.383016949,0.658476343,0.000205745,-0.002504781,0.017218037,-0.077737049,0.242040075,-0.519287169,0.721446931,0.000563733,-0.005786856,0.034144438,-0.133100177,0.355836017,-0.640098726,0.691135183
0.000015088,-0.000305357,0.003103410,-0.019696848,0.084846045,-0.255655738,0.534063000,0.000063163,-0.000950204,0.007786597,-0.041247397,0.150311171,-0.382285741,0.657901017,0.000204813,-0.002494554,0.017156320,-0.077502636,0.241473856,-0.518520436,0.721305232,0.000561288,-0.005764472,0.034030357,-0.132736773,0.355129765,-0.639470176,0.691633069
0.000015014,-0.000303981,0.003090815,-0.019626789,0.084592887,-0.255067488,0.533301645,0.000062865,-0.000946121,0.007756821,-0.041111636,0.149909574,-0.381555053,0.657323954,0.000203884,-0.002484366,0.017094802,-0.077268805,0.240908487,-0.517753451,0.721160298,0.000558853,-0.005742168,0.033916606,-0.132374130,0.354424132,-0.638840181,0.692126626
0.000014940,-0.000302610,0.003078268,-0.019556951,0.084340346,-0.254480078,0.532539916,0.000062567,-0.000942054,0.007727148,-0.040976261,0.149508783,-0.380824889,0.656745165,0.000202960,-0.002474217,0.017033480,-0.077035556,0.240343966,-0.516986220,0.721012136,0.000556428,-0.005719943,0.033803187,-0.132012250,0.353719119,-0.638208751,0.692615860
0.000014867,-0.000301245,0.003065768,-0.019487335,0.084088421,-0.253893510,0.531777817,0.000062272,-0.000938004,0.007697578,-0.040841270,0.149108796,-0.380095252,0.656164657,0.000202040,-0.002464106,0.016972355,-0.076802887,0.239780295,-0.516218749,0.720860754,0.000554013,-0.005697796,0.033690098,-0.131651130,0.353014731,-0.637575893,0.693100774
0.000014794,-0.000299886,0.003053314,-0.019417939,0.083837111,-0.253307784,0.531015355,0.000061977,-0.000933970,0.007668111,-0.040706662,0.148709613,-0.379366144,0.655582438,0.000201123,-0.002454033,0.016911426,-0.076570798,0.239217474,-0.515451042,0.720706161,0.000551608,-0.005675728,0.033577338,-0.131290770,0.352310968,-0.636941616,0.693581371
0.000014721,-0.000298532,0.003040908,-0.019348763,0.083586416,-0.252722901,0.530252536,0.000061684,-0.000929952,0.007638748,-0.040572437,0.148311235,-0.378637569,0.654998516,0.000200211,-0.002443999,0.016850692,-0.076339287,0.238655504,-0.514683107,0.720548365,0.000549213,-0.005653738,0.033464906,-0.130931169,0.351607833,-0.636305926,0.694057657
0.000014648,-0.000297185,0.003028548,-0.019279806,0.083336334,-0.252138861,0.529489366,0.000061392,-0.000925950,0.007609486,-0.040438594,0.147913658,-0.377909528,0.654412901,0.000199302,-0.002434002,0.016790154,-0.076108354,0.238094384,-0.513914947,0.720387373,0.000546827,-0.005631826,0.033352802,-0.130572327,0.350905329,-0.635668831,0.694529635
0.000014576,-0.000295843,0.003016235,-0.019211068,0.083086864,-0.251555666,0.528725850,0.000061101,-0.000921965,0.007580327,-0.040305133,0.147516884,-0.377182026,0.653825599,0.000198398,-0.002424044,0.016729809,-0.075877997,0.237534116,-0.513146569,0.720223194,0.000544451,-0.005609991,0.033241025,-0.130214242,0.350203457,-0.635030341,0.694997309
0.000014504,-0.000294506,0.003003968,-0.019142549,0.082838006,-0.250973315,0.527961994,0.000060812,-0.000917996,0.007551270,-0.040172051,0.147120912,-0.376455064,0.653236619,0.000197497,-0.002414123,0.016669658,-0.075648216,0.236974699,-0.512377979,0.720055835,0.000542085,-0.005588235,0.033129574,-0.129856915,0.349502221,-0.634390461,0.695460683
0.000014433,-0.000293176,0.002991747,-0.019074247,0.082589758,-0.250391809,0.527197806,0.000060524,-0.000914042,0.007522314,-0.040039349,0.146725741,-0.375728646,0.652645970,0.000196600,-0.002404240,0.016609701,-0.075419009,0.236416135,-0.511609181,0.719885306,0.000539729,-0.005566555,0.033018449,-0.129500343,0.348801622,-0.633749201,0.695919761
0.000014362,-0.000291851,0.002979572,-0.019006162,0.082342120,-0.249811150,0.526433289,0.000060238,-0.000910105,0.007493459,-0.039907025,0.146331370,-0.375002775,0.652053659,0.000195707,-0.002394394,0.016549936,-0.075190376,0.235858423,-0.510840182,0.719711612,0.000537382,-0.005544953,0.032907648,-0.129144527,0.348101662,-0.633106568,0.696374548
0.000014291,-0.000290532,0.002967443,-0.018938293,0.082095090,-0.249231337,0.525668451,0.000059952,-0.000906183,0.007464706,-0.039775079,0.145937798,-0.374277452,0.651459696,0.000194818,-0.002384586,0.016490364,-0.074962316,0.235301564,-0.510070987,0.719534764,0.000535044,-0.005523427,0.032797172,-0.128789466,0.347402344,-0.632462569,0.696825048
0.000014220,-0.000289219,0.002955360,-0.018870640,0.081848667,-0.248652371,0.524903296,0.000059668,-0.000902278,0.007436053,-0.039643510,0.145545026,-0.373552682,0.650864087,0.000193933,-0.002374815,0.016430983,-0.074734827,0.234745558,-0.509301601,0.719354769,0.000532717,-0.005501978,0.032687018,-0.128435159,0.346703670,-0.631817213,0.697271265
0.000014150,-0.000287911,0.002943322,-0.018803203,0.081602851,-0.248074253,0.524137832,0.000059385,-0.000898388,0.007407500,-0.039512317,0.145153052,-0.372828466,0.650266841,0.000193051,-0.002365081,0.016371794,-0.074507909,0.234190406,-0.508532030,0.719171635,0.000530398,-0.005480605,0.032577187,-0.128081605,0.346005642,-0.631170507,0.697713203
0.000014080,-0.000286608,0.002931330,-0.018735980,0.081357640,-0.247496983,0.523372063,0.000059104,-0.000894514,0.007379047,-0.039381499,0.144761875,-0.372104808,0.649667966,0.000192174,-0.002355384,0.016312795,-0.074281561,0.233636107,-0.507762280,0.718985370,0.000528090,-0.005459308,0.032467678,-0.127728803,0.345308262,-0.630522460,0.698150866
0.000014011,-0.000285312,0.002919383,-0.018668972,0.081113034,-0.246920562,0.522605997,0.000058824,-0.000890655,0.007350694,-0.039251056,0.144371496,-0.371381710,0.649067471,0.000191300,-0.002345724,0.016253987,-0.074055782,0.233082664,-0.506992355,0.718795983,0.000525790,-0.005438086,0.032358489,-0.127376752,0.344611533,-0.629873077,0.698584260
0.000013942,-0.000284021,0.002907481,-0.018602177,0.080869031,-0.246344990,0.521839637,0.000058545,-0.000886812,0.007322440,-0.039120986,0.143981912,-0.370659175,0.648465364,0.000190430,-0.002336101,0.016195368,-0.073830570,0.232530074,-0.506222261,0.718603481,0.000523500,-0.005416941,0.032249621,-0.127025453,0.343915457,-0.629222369,0.699013389
0.000013873,-0.000282735,0.002895623,-0.018535595,0.080625631,-0.245770269,0.521072991,0.000058267,-0.000882985,0.007294285,-0.038991288,0.143593125,-0.369937206,0.647861652,0.000189563,-0.002326514,0.016136938,-0.073605925,0.231978340,-0.505452004,0.718407872,0.000521220,-0.005395871,0.032141072,-0.126674903,0.343220035,-0.628570342,0.699438256
0.000013804,-0.000281455,0.002883811,-0.018469226,0.080382832,-0.245196398,0.520306064,0.000057991,-0.000879173,0.007266229,-0.038861963,0.143205132,-0.369215805,0.647256344,0.000188700,-0.002316964,0.016078697,-0.073381846,0.231427462,-0.504681589,0.718209166,0.000518949,-0.005374875,0.032032841,-0.126325102,0.342525271,-0.627917003,0.699858866
0.000013736,-0.000280180,0.002872043,-0.018403068,0.080140634,-0.244623378,0.519538861,0.000057715,-0.000875376,0.007238271,-0.038733008,0.142817934,-0.368494975,0.646649448,0.000187842,-0.002307451,0.016020643,-0.073158332,0.230877439,-0.503911022,0.718007369,0.000516687,-0.005353955,0.031924929,-0.125976050,0.341831165,-0.627262361,0.700275225
0.000013668,-0.000278911,0.002860320,-0.018337122,0.079899035,-0.244051209,0.518771389,0.000057441,-0.000871595,0.007210412,-0.038604424,0.142431529,-0.367774718,0.646040973,0.000186986,-0.002297973,0.015962778,-0.072935382,0.230328272,-0.503140307,0.717802491,0.000514434,-0.005333109,0.031817334,-0.125627746,0.341137721,-0.626606424,0.700687336
0.000013601,-0.000277647,0.002848641,-0.018271386,0.079658035,-0.243479893,0.518003653,0.000057169,-0.000867829,0.007182650,-0.038476209,0.142045918,-0.367055038,0.645430925,0.000186135,-0.002288532,0.015905099,-0.072712995,0.229779962,-0.502369450,0.717594539,0.000512191,-0.005312338,0.031710055,-0.125280188,0.340444940,-0.625949199,0.701095204
0.000013534,-0.000276389,0.002837006,-0.018205861,0.079417632,-0.242909430,0.517235660,0.000056897,-0.000864079,0.007154986,-0.038348363,0.141661098,-0.366335937,0.644819314,0.000185287,-0.002279126,0.015847607,-0.072491170,0.229232508,-0.501598457,0.717383522,0.000509957,-0.005291641,0.031603092,-0.124933377,0.339752825,-0.625290693,0.701498834
0.000013467,-0.000275136,0.002825415,-0.018140545,0.079177826,-0.242339819,0.516467414,0.000056627,-0.000860343,0.007127419,-0.038220884,0.141277070,-0.365617418,0.644206147,0.000184442,-0.002269757,0.015790301,-0.072269905,0.228685912,-0.500827333,0.717169448,0.000507732,-0.005271017,0.031496444,-0.124587310,0.339061377,-0.624630915,0.701898230
0.000013400,-0.000273888,0.002813868,-0.018075438,0.078938616,-0.241771062,0.515698921,0.000056358,-0.000856623,0.007099949,-0.038093772,0.140893833,-0.364899483,0.643591433,0.000183602,-0.002260423,0.015733181,-0.072049201,0.228140172,-0.500056083,0.716952325,0.000505516,-0.005250468,0.031390109,-0.124241988,0.338370599,-0.623969872,0.702293397
0.000013334,-0.000272646,0.002802365,-0.018010539,0.078700000,-0.241203160,0.514930187,0.000056090,-0.000852918,0.007072576,-0.037967026,0.140511386,-0.364182135,0.642975180,0.000182765,-0.002251125,0.015676245,-0.071829056,0.227595290,-0.499284712,0.716732161,0.000503309,-0.005229991,0.031284089,-0.123897410,0.337680493,-0.623307572,0.702684340
0.000013268,-0.000271409,0.002790906,-0.017945849,0.078461978,-0.240636112,0.514161218,0.000055824,-0.000849228,0.007045299,-0.037840645,0.140129729,-0.363465376,0.642357395,0.000181931,-0.002241862,0.015619494,-0.071609469,0.227051266,-0.498513227,0.716508965,0.000501111,-0.005209588,0.031178381,-0.123553574,0.336991060,-0.622644022,0.703071063
0.000013202,-0.000270177,0.002779489,-0.017881366,0.078224549,-0.240069919,0.513392020,0.000055558,-0.000845553,0.007018117,-0.037714628,0.139748860,-0.362749209,0.641738087,0.000181102,-0.002232635,0.015562927,-0.071390438,0.226508100,-0.497741631,0.716282745,0.000498922,-0.005189258,0.031072985,-0.123210480,0.336302303,-0.621979230,0.703453572
0.000013137,-0.000268951,0.002768116,-0.017817089,0.077987711,-0.239504581,0.512622598,0.000055294,-0.000841893,0.006991032,-0.037588976,0.139368780,-0.362033636,0.641117264,0.000180275,-0.002223443,0.015506544,-0.071171964,0.225965793,-0.496969930,0.716053509,0.000496743,-0.005169001,0.030967900,-0.122868128,0.335614224,-0.621313204,0.703831870
0.000013072,-0.000267730,0.002756786,-0.017753019,0.077751464,-0.238940100,0.511852957,0.000055031,-0.000838247,0.006964042,-0.037463685,0.138989486,-0.361318661,0.640494934,0.000179453,-0.002214286,0.015450343,-0.070954045,0.225424344,-0.496198130,0.715821265,0.000494572,-0.005148816,0.030863126,-0.122526515,0.334926825,-0.620645951,0.704205964
